hkTimeUTC,timeUtc,selSBband,sBandPStat,sBandRStat,fswOpMode,fswSubOpMode,fswRebootCnt,fswMassMem,obcTemp,edacCnt,spDepStatX+,spDepStatX-,spDepStatY-,spDepGpioStatX+,spDepGpioStatX-,spCepGpioStatY-,antDepStatX+,antDepStatX-,spStationTempX+,spStationTempX-,spStationTempY-,spStationTempY+,spUpTopTempX+,spUpTopTempX-,spUpTopTempY-,spUpBotTempX+,spUpBotTempX-,spUpBotTempY-,adcEocY+Z-,adcEocY+Z+,adcEocY-Z-,adcEocY-Z+,adcAntX+,adcAntX-,adcPdhsCaseTemp,adcEwc27CaseTemp,epsDockDevFramStat,epsDockDevAdc1Stat,epsDockDevAdc2Stat,epsDockDevAdc3Stat,epsDockDevTempSenStat,epsDockDevRtcStat,epsMpptMode,epsAcuDevFramStat,epsAcuDevAdc1Stat,epsAcuDevAdc2Stat,epsAcuDevDac1Stat,epsAcuDevDac2Stat,epsAcuDevDac3Stat,epsAcuDevTempSenStat,bat1HeatEnableStat,bat2HeatEnableStat,epsPduDevFramStat,epsPduDevAdc1Stat,epsPduDevAdc2Stat,epsPduDevTempSenStat,epsPwrSwBatStat,epsPwrSwObcStat,epsPwrSwAocsStat,epsPwrSwGpsStat,epsPwrSwSBandStat,epsPwrSwAntStat,epsPwrSwEwc27Stat,epsPwrSwMs200Stat,swStatSolarPanel,swStatEwc27,swStatPdhs,swStatEocHeatZ+,swStatEocHeatZ-,swStatAntHeat,swStatBpxHeat,swStatBusHeat,pwrSwCurPdhsHeat,pwrSwCurObc,pwrSwCurAocs,pwrSwCurGps,pwrSwCurSBand,pwrSwCurAnt,pwrSwCurEwc27,pwrSwCurMs200,pwrSwCurSp,pwrSwVolPdhsHeat,pwrSwVolObc,pwrSwVolAocs,pwrSwVolGps,pwrSwVolSBand,pwrSwVolAnt,pwrSwVolEwc27,pwrSwVolMs200,pwrSwVolSp,pwrSwLatCntPdhsHeat,pwrSwLatCntObc,pwrSwLatCntAocs,pwrSwLatCntGps,pwrSwLatCntSBand,pwrSwLatCntAnt,pwrSwLatCntEwc27,pwrSwLatCntMs200,pwrSwLatCntSp,dockLatCntVccAcu,dockLatCntVccPdu,dockLatCntVbatAcu,dockLatCntVbatPdu,acuCurDepX+,acuCurDepX-,acuCurBodyX+X-,acuCurBodyY-,acuCurBodyY+,acuCurDepY-,acuVolDepX+,acuVolDepX-,acuVolBodyX+X-,acuVolBodyY-,acuVolBodyY+,acuVolDepY-,dockTemp1,dockTemp2,pduTemp,acuTemp1,acuTemp2,acuTemp3,battery1Temp1,battery1Temp2,battery1Temp3,battery1Temp4,battery2Temp1,battery2Temp2,battery2Temp3,battery2Temp4,batteryVol,chargeCur,dischargeCur,dockBootcause,acuBootcause,pduBootcause,bpx1Bootcause,bpx2Bootcause,sBandBootCause,sBandBoardTemp,sBandPaTemp,sBandTxCnt,sBandRxCnt,sBandBootCnt
2023-11-11 23:48:13,1699746493,0,0,0,0,6,0,1919,35,0,0,0,0,0,0,0,0,0,-15.9,-16.3,-13.3,-18.5,-31.3,43.8,-28.6,-31.5,43.3,-30.5,1.2342,1.2342,1.4657,0.4763,54.1311,-29.418,15.9649,4.0481,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.01,0.223,0.254,0.525,0.602,0.001,-0.011,-0.005,0.012,0.898,3.356,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.258,1.081,0.042,0.118,0.095,0.01,17.437,17.383,17.451,17.558,13.192,13.138,36.5,35.7,39.5,39,39,38.8,6,5,6,5,17,17,17,16,30.778,0.782,0.29,0,0,0,5,5,2,37,37.6,36673480,10362595,363
2023-11-11 23:48:13,1699746493,0,0,0,0,6,0,1919,35,0,0,0,0,0,0,0,0,0,-15.9,-16.3,-13.3,-18.5,-31.3,43.8,-28.6,-31.5,43.3,-30.5,1.2342,1.2342,1.4657,0.4763,54.1311,-29.418,15.9649,4.0481,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.01,0.223,0.254,0.525,0.602,0.001,-0.011,-0.005,0.012,0.898,3.356,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.258,1.081,0.042,0.118,0.095,0.01,17.437,17.383,17.451,17.558,13.192,13.138,36.5,35.7,39.5,39,39,38.8,6,5,6,5,17,17,17,16,30.778,0.782,0.29,0,0,0,5,5,2,37,37.6,36673480,10362595,363
2023-11-11 23:48:23,1699746503,0,0,0,0,6,0,1919,35.2,0,0,0,0,0,0,0,0,0,-15.8,-16.3,-13.2,-18.3,-31,43.9,-28.6,-31.2,43.4,-30.5,1.2342,1.2632,1.4657,0.5056,54.3901,-29.2655,16.0177,4.076,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.004,0.223,0.257,0.531,0.599,0.001,-0.014,-0.005,0.012,0.883,3.371,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.256,1.081,0.044,0.12,0.094,0.011,17.437,17.383,17.464,17.545,13.192,13.138,36.7,35.8,39.5,39,39,38.8,6,5,6,5,17,17,17,16,30.778,0.782,0.294,0,0,0,5,5,2,37,37.7,36674266,10362595,363
2023-11-11 23:48:23,1699746503,0,0,0,0,6,0,1919,35.2,0,0,0,0,0,0,0,0,0,-15.8,-16.3,-13.2,-18.3,-31,43.9,-28.6,-31.2,43.4,-30.5,1.2342,1.2632,1.4657,0.5056,54.3901,-29.2655,16.0177,4.076,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.004,0.223,0.257,0.531,0.599,0.001,-0.014,-0.005,0.012,0.883,3.371,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.256,1.081,0.044,0.12,0.094,0.011,17.437,17.383,17.464,17.545,13.192,13.138,36.7,35.8,39.5,39,39,38.8,6,5,6,5,17,17,17,16,30.778,0.782,0.294,0,0,0,5,5,2,37,37.7,36674266,10362595,363
2023-11-12 00:12:13,1699747933,0,0,0,0,6,0,1919,38.7,0,0,0,0,0,0,0,0,0,-9.1,-12.3,-5.8,-12.5,-22.3,43.1,-20.6,-22.2,42.2,-22.6,1.7826,-0.0242,1.9263,-0.7977,39.8418,-18.7142,21.1893,9.3297,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.176,0.579,0.605,-0.002,-0.014,-0.005,0.012,0.883,3.356,12.173,3.356,5.017,0,0.244,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.143,1.149,0.003,0.036,0.087,0.011,17.451,17.37,17.437,17.531,13.192,13.111,40.2,39.3,43,42.7,42.6,42.4,7,6,8,6,19,19,19,18,31.14,0.687,0.37,0,0,0,5,5,2,40.7,41.3,36786664,10362595,363
2023-11-12 00:12:13,1699747933,0,0,0,0,6,0,1919,38.7,0,0,0,0,0,0,0,0,0,-9.1,-12.3,-5.8,-12.5,-22.3,43.1,-20.6,-22.2,42.2,-22.6,1.7826,-0.0242,1.9263,-0.7977,39.8418,-18.7142,21.1893,9.3297,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.176,0.579,0.605,-0.002,-0.014,-0.005,0.012,0.883,3.356,12.173,3.356,5.017,0,0.244,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.143,1.149,0.003,0.036,0.087,0.011,17.451,17.37,17.437,17.531,13.192,13.111,40.2,39.3,43,42.7,42.6,42.4,7,6,8,6,19,19,19,18,31.14,0.687,0.37,0,0,0,5,5,2,40.7,41.3,36786664,10362595,363
2023-11-12 00:17:13,1699748233,0,0,0,0,7,0,1919,39.5,0,0,0,0,0,0,0,0,0,-8,-13.3,-6.2,-9.6,-25.3,41.1,-29.1,-25.3,40.2,-30.7,1.7826,-0.8576,1.9549,-0.9476,56.4779,-16.3714,22.3302,10.0491,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0.339,0.223,0.173,0.57,0.104,0.001,-0.014,-0.005,0.009,31.034,3.371,12.173,3.356,5.033,0,0.244,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.017,1.107,0.012,0.016,0.013,0.017,17.464,17.37,7.778,2.955,13.179,3.197,40.5,39.7,43.5,42.2,42.2,42.1,8,7,8,7,19,19,20,18,31.046,0.566,0.611,0,0,0,5,5,2,40.8,43.2,36957750,10364315,363
2023-11-12 00:17:13,1699748233,0,0,0,0,7,0,1919,39.5,0,0,0,0,0,0,0,0,0,-8,-13.3,-6.2,-9.6,-25.3,41.1,-29.1,-25.3,40.2,-30.7,1.7826,-0.8576,1.9549,-0.9476,56.4779,-16.3714,22.3302,10.0491,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0.339,0.223,0.173,0.57,0.104,0.001,-0.014,-0.005,0.009,31.034,3.371,12.173,3.356,5.033,0,0.244,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.017,1.107,0.012,0.016,0.013,0.017,17.464,17.37,7.778,2.955,13.179,3.197,40.5,39.7,43.5,42.2,42.2,42.1,8,7,8,7,19,19,20,18,31.046,0.566,0.611,0,0,0,5,5,2,40.8,43.2,36957750,10364315,363
2023-11-12 01:47:07,1699753627,0,0,0,0,6,0,1919,38.5,0,0,0,0,0,0,0,0,0,-9.6,-10.9,-6.3,-12.2,-23.3,43.9,-20.1,-23.3,43,-21.9,2.0982,0.9146,2.2126,0.1235,43.5913,-17.3782,20.6763,8.7682,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.01,0.229,0.197,0.552,0.104,0.001,-0.014,-0.005,0.012,0.898,3.371,12.158,3.356,5.033,0,0.244,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.178,1.146,0.003,0.051,0.06,0.011,17.437,17.37,17.397,17.531,13.179,13.017,39.7,38.7,42.2,42.2,42.2,42,6,5,6,5,17,18,18,16,30.523,0.714,0.279,0,0,0,5,5,2,40.3,40.9,37377998,10364745,364
2023-11-12 01:47:07,1699753627,0,0,0,0,6,0,1919,38.5,0,0,0,0,0,0,0,0,0,-9.6,-10.9,-6.3,-12.2,-23.3,43.9,-20.1,-23.3,43,-21.9,2.0982,0.9146,2.2126,0.1235,43.5913,-17.3782,20.6763,8.7682,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.01,0.229,0.197,0.552,0.104,0.001,-0.014,-0.005,0.012,0.898,3.371,12.158,3.356,5.033,0,0.244,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.178,1.146,0.003,0.051,0.06,0.011,17.437,17.37,17.397,17.531,13.179,13.017,39.7,38.7,42.2,42.2,42.2,42,6,5,6,5,17,18,18,16,30.523,0.714,0.279,0,0,0,5,5,2,40.3,40.9,37377998,10364745,364
